LD1,satisfaction_satisfied
-0.1307645636710022,0
2.486616157470105,1
-2.30691137610133,0
-0.8534895406154483,0
1.0642503025522463,1
-1.8388437506313895,0
-1.1458748441754627,0
1.048428260037666,0
2.0210939108079122,1
2.2288016389341854,1
0.7233941776175318,0
-0.791897409573584,0
-1.357869371981468,0
-0.7155389821571507,0
-3.050791834837486,0
1.15378947129158,1
-1.0545390029312323,0
-1.6334538441377084,0
1.235539486245385,1
1.480382080949971,1
-0.346182632364996,0
0.8640646893596786,1
-2.204858981670058,0
1.4813905296043233,1
1.012717393176502,1
-0.7184713813717185,0
-1.1148458940080768,0
0.4644457977029197,1
2.072523371205385,1
1.2799637277618736,1
0.5086408524211786,1
-1.4469698043942951,0
-1.397585846936296,0
0.6258298437028755,1
-1.8119681029926944,1
-1.1456736365079065,0
1.8486714191548472,1
2.0065684932862866,1
1.1080030048827902,0
2.3530866485759403,1
1.954445829385149,1
2.2126255933508396,1
2.5519348990449062,1
-1.273070616834393,0
-1.723732101142976,0
-2.2654024263308497,0
-0.8295005230208103,0
0.649728920648723,1
2.297344276288663,1
1.8800474872303927,1
-2.5438400180903,0
0.3794241293333816,1
-1.406256251011183,0
1.9456996250370489,1
1.486333688531509,1
2.434190631746479,1
-2.2570370830476563,0
-2.018347565186101,0
-0.5154245591178763,0
-1.9248281379918837,1
0.2871941643423158,0
0.14264885847228653,0
-1.1311177262230183,0
-2.401540977493849,0
-0.4636642686605523,0
-0.4298001102710157,0
0.800997409346844,1
-1.727375480898962,0
0.02922252173967027,1
-1.1536396858985654,0
-2.6100105237263937,0
-1.9201874491698898,0
-1.4712371289551218,1
2.1444502872730666,1
1.5377470365749157,1
2.7426850565658425,1
2.2402470704346866,1
1.1413455672891402,1
-0.002884900869064899,0
0.6389238994005382,1
-1.1857452172769265,0
-0.9438648733429313,0
-0.06261910076019406,0
1.583556264497141,1
2.2238462205122262,1
-0.6794845986376281,0
-1.8504693590527719,0
-0.7973960800158715,0
-1.4566314369991282,0
0.21365686747701357,0
-1.1005102320031346,0
-0.2743884896532849,0
0.7152337481627256,0
-0.5887754912962917,0
0.3621421550695711,1
2.561351370494118,1
2.8700204354271435,1
0.20190840881422312,0
1.7327618317558386,1
-1.2233942037825294,0
1.1863502212768249,1
0.6512785379944319,1
-2.1521398189329077,0
0.06737473805743721,0
-1.5838647241027826,0
-0.1479216883675637,0
-0.8334842536547176,0
-1.2306396667406518,0
-1.2939895267063728,0
0.2965438292927431,1
2.2594739265969928,1
0.11690497158205887,0
2.1058586522274867,1
1.6638345692176566,1
-2.7055294180142866,0
-2.289993462700259,0
1.5836460628861877,1
-1.6534800570011927,0
-1.1309322762890006,0
-0.7017709015534697,0
0.41660006059724397,0
1.1015894429258037,1
0.8986314966107418,1
0.06310273664946076,0
-1.052319793408956,0
-0.19654129432931677,1
1.7546593644744544,1
1.8751796601352333,1
2.327756916614926,1
-0.606248387550292,0
-1.7884734013206947,0
1.1967656814361645,1
-0.15911963020177722,0
0.8615628190750817,1
2.4021319257614575,1
2.3187292903243293,1
-1.2952696136982884,0
-1.1676228247483256,0
-0.5769896934195275,1
1.4890275315795074,0
0.5184333423327845,1
-0.00545957763347249,1
-2.5260876275182795,0
-2.2995676590957355,0
-1.1212185891600155,0
1.313110529490436,1
-0.21091133125333494,0
-0.931420934506954,0
-1.649622159434086,0
-1.2125799721127002,1
0.0367855984644222,1
0.6085088769516859,0
1.3560740720918654,1
-0.25859133026872494,0
-0.7036217670072751,1
-0.11899272184675003,1
-2.2276992142156273,0
2.2835275253149905,1
1.5814111507852175,1
0.5834881806601498,1
-1.5584911303904516,0
0.4494612654415082,1
-0.8450906724617537,0
-0.9512430809862995,0
1.6085824444453931,1
2.1190524074438724,1
-1.7083787514899968,0
0.6312399409658036,0
1.7770065837174684,1
-0.6924570808607398,0
-0.061299505421538836,0
-0.7156507319593406,0
-1.0084737176563447,0
-1.7946071739939788,0
-3.2203764335427523,0
2.0395403183535903,1
2.175208022928224,1
-2.206837312625818,0
1.9274416030274553,1
-1.1210942896510099,0
-1.290576323615963,0
-0.20757220261112552,1
0.5147276053381484,0
2.402976516978321,1
1.0083906816249761,0
1.220760078307864,1
1.612745708106252,1
-1.4933424065680996,0
-1.8600198034228317,0
-0.24758265954435998,1
-1.0475607115973498,0
-2.0495124010192662,0
-2.138187220325076,0
-1.3576799318630866,0
-1.3372190769689352,0
-1.8119508364020362,0
0.4036401547581354,0
1.7209501978185175,1
-2.8928193568758562,0
-2.403873681180828,1
1.779392211606055,1
2.5010821266577565,1
-1.9782559473060681,0
-1.672100821063188,0
-0.9568212535516376,0
-1.4319624431053364,0
-1.7405813488249229,0
-1.4055504167539463,0
1.8304344595168132,1
2.5658748575883337,1
2.19208513469784,1
-1.693345906642204,0
1.488505156573994,1
-0.939148230643406,0
-0.3570568219407054,0
2.1729075867799192,1
-0.7629810958109635,0
-0.8100043134317839,0
1.7029508287854724,1
1.8715245746814773,1
1.4871437035895079,1
-1.284032651424296,0
-0.7959450694404102,0
-0.6162611146107451,0
-0.07193128101070867,0
0.5635066438871327,0
-0.9104096707873819,0
0.8034245387108493,1
-0.4503145730863526,0
-2.2789672899001197,0
1.017553652909567,1
-0.10969311168624873,0
-1.3087791604057666,0
2.2520234674717305,1
-0.8555756489974042,0
-0.5816761460434122,1
-1.1577360081596262,0
-0.7323806657767571,0
-2.22236648461935,0
0.7074847053095703,0
-0.9123078441071434,0
0.35215470368096763,0
-1.183972010439337,0
0.7894863398102567,1
1.473812587338428,1
1.0642899383264006,0
-1.7753471895547206,0
-1.1382268173047119,0
-1.7917617449827157,0
-0.4847721056195926,0
2.153760973385454,1
0.3111581169103391,1
2.069159006328463,1
-0.30781104260072856,0
-0.7582706639006496,0
-1.1761083048517407,0
0.17237011524619889,0
1.959073700809585,1
-0.635733698658758,0
0.6575980923753354,1
-1.2855262109052694,0
-2.5148535501536244,0
-1.6454451052387957,0
2.1587244051071397,1
-1.6493179438840853,0
1.125995823558097,0
-1.378299716693841,1
-1.6008948330425319,0
1.8477233320759527,1
-1.2257020814334896,0
-1.331183008155172,1
0.5345120810928322,0
-2.4716167550891055,0
-0.6716420124331632,1
-1.393933142288346,0
-0.4142985916943729,0
-0.12074611115136158,0
0.41658799023028575,0
1.6431589284347883,1
0.770937379053718,0
-1.376849656204771,0
2.0721578127132734,1
1.1562302584703315,1
-2.2855522371142447,0
0.17398088693388936,1
-2.720922321242623,0
-2.061681339230371,0
1.5825204329103038,1
0.3657244906587038,1
1.9331249393370002,1
0.929973297132844,1
-0.4820677802837344,0
-1.7447598912917122,0
0.20896192874679897,1
1.5580202649047235,1
2.207308492534968,1
-1.4573510077540046,0
-2.3241493001847804,0
-2.115247606953378,0
1.8545253620609328,1
0.048763913151909866,0
-1.4193378512512218,0
2.0163758973418204,1
-0.7147641761101272,1
-1.2805015933930826,1
1.3789323696258784,1
-1.5074151622782253,0
2.298523516116151,1
-3.421423124392203,0
1.3591706658270208,1
-0.6199034989479957,0
1.936494258673294,1
-0.956512079577771,0
1.2668934196231638,1
-1.1022467700191527,0
0.07938527318511285,0
2.3582946681346773,1
-1.7133450842203175,0
1.5975329064431578,1
-2.1315128863608903,0
-1.0887595540474229,0
-1.2705761302109437,0
2.5476120599688814,1
0.27340198539354493,0
2.2250648606524264,1
2.1511926593211452,1
0.004681643642385991,0
0.5329855616504635,1
0.5190811117883369,1
-0.7494036989163027,0
-0.9748251630980875,0
-1.8082840800763955,0
-1.449922798143674,0
-0.3162602671256096,0
-0.7130830010430227,0
-2.736703188587163,0
0.14737989314359767,0
-1.505157721777007,1
-1.2199212922323097,0
2.133075946388053,1
1.7018720205118092,1
1.6513578392040402,1
2.222526424129796,1
2.4350615424482855,1
-0.49191851975834777,0
0.9489189557541139,1
-2.801013920033569,0
1.3080122197877753,1
-0.8284127647186874,0
-0.8139943081274059,0
1.778505338074325,1
1.7328426321625368,1
2.2414974459772825,1
-0.5382427292462375,0
-1.0695930345541824,0
1.3580405392839106,1
-0.9923178619274851,0
1.5129205400825954,1
-1.2357110925035515,0
